name,star,pull command,version,dockerfilelink
ros,413,docker pull ros,"kinetic-ros-core, kinetic-ros-core-xenial",https://github.com/osrf/docker_images/blob/11c613986e35a1f36fd0fa18b49173e0c564cf1d/ros/kinetic/ubuntu/xenial/ros-core/Dockerfile
ros,413,docker pull ros,"kinetic-ros-base, kinetic-ros-base-xenial, kinetic",https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/kinetic/ubuntu/xenial/ros-base/Dockerfile
ros,413,docker pull ros,"kinetic-robot, kinetic-robot-xenial",https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/kinetic/ubuntu/xenial/robot/Dockerfile
ros,413,docker pull ros,"kinetic-perception, kinetic-perception-xenial",https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/kinetic/ubuntu/xenial/perception/Dockerfile
ros,413,docker pull ros,"melodic-ros-core, melodic-ros-core-bionic",https://github.com/osrf/docker_images/blob/11c613986e35a1f36fd0fa18b49173e0c564cf1d/ros/melodic/ubuntu/bionic/ros-core/Dockerfile
ros,413,docker pull ros,"melodic-ros-base, melodic-ros-base-bionic, melodic",https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/melodic/ubuntu/bionic/ros-base/Dockerfile
ros,413,docker pull ros,"melodic-robot, melodic-robot-bionic",https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/melodic/ubuntu/bionic/robot/Dockerfile
ros,413,docker pull ros,"melodic-perception, melodic-perception-bionic",https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/melodic/ubuntu/bionic/perception/Dockerfile
ros,413,docker pull ros,"noetic-ros-core, noetic-ros-core-focal",https://github.com/osrf/docker_images/blob/11c613986e35a1f36fd0fa18b49173e0c564cf1d/ros/noetic/ubuntu/focal/ros-core/Dockerfile
ros,413,docker pull ros,"noetic-ros-base, noetic-ros-base-focal, noetic",https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/noetic/ubuntu/focal/ros-base/Dockerfile
ros,413,docker pull ros,"noetic-robot, noetic-robot-focal",https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/noetic/ubuntu/focal/robot/Dockerfile
ros,413,docker pull ros,"noetic-perception, noetic-perception-focal",https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/noetic/ubuntu/focal/perception/Dockerfile
ros,413,docker pull ros,noetic-ros-core-buster,https://github.com/osrf/docker_images/blob/11c613986e35a1f36fd0fa18b49173e0c564cf1d/ros/noetic/debian/buster/ros-core/Dockerfile
ros,413,docker pull ros,noetic-ros-base-buster,https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/noetic/debian/buster/ros-base/Dockerfile
ros,413,docker pull ros,noetic-robot-buster,https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/noetic/debian/buster/robot/Dockerfile
ros,413,docker pull ros,noetic-perception-buster,https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/noetic/debian/buster/perception/Dockerfile
ros,413,docker pull ros,"foxy-ros-core, foxy-ros-core-focal",https://github.com/osrf/docker_images/blob/11c613986e35a1f36fd0fa18b49173e0c564cf1d/ros/foxy/ubuntu/focal/ros-core/Dockerfile
ros,413,docker pull ros,"foxy-ros-base, foxy-ros-base-focal, foxy, latest",https://github.com/osrf/docker_images/blob/df19ab7d5993d3b78a908362cdcd1479a8e78b35/ros/foxy/ubuntu/focal/ros-base/Dockerfile
ros,413,docker pull ros,"foxy-ros1-bridge, foxy-ros1-bridge-focal",https://github.com/osrf/docker_images/blob/11c613986e35a1f36fd0fa18b49173e0c564cf1d/ros/foxy/ubuntu/focal/ros1-bridge/Dockerfile
ros,413,docker pull ros,"galactic-ros-core, galactic-ros-core-focal",https://github.com/osrf/docker_images/blob/11c613986e35a1f36fd0fa18b49173e0c564cf1d/ros/galactic/ubuntu/focal/ros-core/Dockerfile
ros,413,docker pull ros,"galactic-ros-base, galactic-ros-base-focal, galactic",https://github.com/osrf/docker_images/blob/6511d8fc0754616550b7f5ea31a40084c2462938/ros/galactic/ubuntu/focal/ros-base/Dockerfile
ros,413,docker pull ros,"galactic-ros1-bridge, galactic-ros1-bridge-focal",https://github.com/osrf/docker_images/blob/11c613986e35a1f36fd0fa18b49173e0c564cf1d/ros/galactic/ubuntu/focal/ros1-bridge/Dockerfile
ros,413,docker pull ros,"rolling-ros-core, rolling-ros-core-focal",https://github.com/osrf/docker_images/blob/11c613986e35a1f36fd0fa18b49173e0c564cf1d/ros/rolling/ubuntu/focal/ros-core/Dockerfile
ros,413,docker pull ros,"rolling-ros-base, rolling-ros-base-focal, rolling",https://github.com/osrf/docker_images/blob/a5644adacdca4a49faf10221620048175cdd7262/ros/rolling/ubuntu/focal/ros-base/Dockerfile
ros,413,docker pull ros,"rolling-ros1-bridge, rolling-ros1-bridge-focal",https://github.com/osrf/docker_images/blob/edac8a82f99695d4e3e3b08a3431bac9e3643809/ros/rolling/ubuntu/focal/ros1-bridge/Dockerfile
mediawiki,336,docker pull mediawiki,"1.36.0, 1.36, stable, latest",https://github.com/wikimedia/mediawiki-docker/blob/46932a73ec389f058f11d4e74a178f6898e2b8d8/1.36/apache/Dockerfile
mediawiki,336,docker pull mediawiki,"1.36.0-fpm, 1.36-fpm, stable-fpm",https://github.com/wikimedia/mediawiki-docker/blob/46932a73ec389f058f11d4e74a178f6898e2b8d8/1.36/fpm/Dockerfile
mediawiki,336,docker pull mediawiki,"1.36.0-fpm-alpine, 1.36-fpm-alpine, stable-fpm-alpine",https://github.com/wikimedia/mediawiki-docker/blob/46932a73ec389f058f11d4e74a178f6898e2b8d8/1.36/fpm-alpine/Dockerfile
mediawiki,336,docker pull mediawiki,"1.35.2, 1.35, lts, legacy",https://github.com/wikimedia/mediawiki-docker/blob/46932a73ec389f058f11d4e74a178f6898e2b8d8/1.35/apache/Dockerfile
mediawiki,336,docker pull mediawiki,"1.35.2-fpm, 1.35-fpm, lts-fpm, legacy-fpm",https://github.com/wikimedia/mediawiki-docker/blob/46932a73ec389f058f11d4e74a178f6898e2b8d8/1.35/fpm/Dockerfile
mediawiki,336,docker pull mediawiki,"1.35.2-fpm-alpine, 1.35-fpm-alpine, lts-fpm-alpine, legacy-fpm-alpline",https://github.com/wikimedia/mediawiki-docker/blob/46932a73ec389f058f11d4e74a178f6898e2b8d8/1.35/fpm-alpine/Dockerfile
mediawiki,336,docker pull mediawiki,"1.31.14, 1.31, legacylts",https://github.com/wikimedia/mediawiki-docker/blob/46932a73ec389f058f11d4e74a178f6898e2b8d8/1.31/apache/Dockerfile
mediawiki,336,docker pull mediawiki,"1.31.14-fpm, 1.31-fpm, legacylts-fpm",https://github.com/wikimedia/mediawiki-docker/blob/46932a73ec389f058f11d4e74a178f6898e2b8d8/1.31/fpm/Dockerfile
mediawiki,336,docker pull mediawiki,"1.31.14-fpm-alpine, 1.31-fpm-alpine, legacylts-fpm-alpine",https://github.com/wikimedia/mediawiki-docker/blob/46932a73ec389f058f11d4e74a178f6898e2b8d8/1.31/fpm-alpine/Dockerfile
elixir,472,docker pull elixir,"1.12.1, 1.12, latest",https://github.com/erlef/docker-elixir/blob/b9cf67e95248b6913e052d7528c0574df84fc583/1.12/Dockerfile
elixir,472,docker pull elixir,"1.12.1-slim, 1.12-slim, slim",https://github.com/erlef/docker-elixir/blob/b9cf67e95248b6913e052d7528c0574df84fc583/1.12/slim/Dockerfile
elixir,472,docker pull elixir,"1.12.1-alpine, 1.12-alpine, alpine",https://github.com/erlef/docker-elixir/blob/b9cf67e95248b6913e052d7528c0574df84fc583/1.12/alpine/Dockerfile
elixir,472,docker pull elixir,"1.11.4, 1.11",https://github.com/erlef/docker-elixir/blob/045351a425a16578309053fa8f729f046fcd616f/1.11/Dockerfile
elixir,472,docker pull elixir,"1.11.4-slim, 1.11-slim",https://github.com/erlef/docker-elixir/blob/045351a425a16578309053fa8f729f046fcd616f/1.11/slim/Dockerfile
elixir,472,docker pull elixir,"1.11.4-alpine, 1.11-alpine",https://github.com/erlef/docker-elixir/blob/045351a425a16578309053fa8f729f046fcd616f/1.11/alpine/Dockerfile
elixir,472,docker pull elixir,"1.10.4, 1.10",https://github.com/erlef/docker-elixir/blob/a8d582c328db5864a4e8e5f869900e3a52265f38/1.10/Dockerfile
elixir,472,docker pull elixir,"1.10.4-slim, 1.10-slim",https://github.com/erlef/docker-elixir/blob/a8d582c328db5864a4e8e5f869900e3a52265f38/1.10/slim/Dockerfile
elixir,472,docker pull elixir,"1.10.4-alpine, 1.10-alpine",https://github.com/erlef/docker-elixir/blob/a8d582c328db5864a4e8e5f869900e3a52265f38/1.10/alpine/Dockerfile
elixir,472,docker pull elixir,"1.9.4, 1.9",https://github.com/erlef/docker-elixir/blob/0d9f47458468a8bf1407374731cbec077ab6f895/1.9/Dockerfile
elixir,472,docker pull elixir,"1.9.4-slim, 1.9-slim",https://github.com/erlef/docker-elixir/blob/0d9f47458468a8bf1407374731cbec077ab6f895/1.9/slim/Dockerfile
elixir,472,docker pull elixir,"1.9.4-alpine, 1.9-alpine",https://github.com/erlef/docker-elixir/blob/0d9f47458468a8bf1407374731cbec077ab6f895/1.9/alpine/Dockerfile
elixir,472,docker pull elixir,"1.8.2, 1.8",https://github.com/erlef/docker-elixir/blob/4122b4840bd762d1434424e1ec693929b0198c98/1.8/Dockerfile
elixir,472,docker pull elixir,"1.8.2-slim, 1.8-slim",https://github.com/erlef/docker-elixir/blob/4122b4840bd762d1434424e1ec693929b0198c98/1.8/slim/Dockerfile
elixir,472,docker pull elixir,"1.8.2-alpine, 1.8-alpine",https://github.com/erlef/docker-elixir/blob/4122b4840bd762d1434424e1ec693929b0198c98/1.8/alpine/Dockerfile
elixir,472,docker pull elixir,"1.8.2-otp-22, 1.8-otp-22",https://github.com/erlef/docker-elixir/blob/6dc5ffd3b4c2915096887b45ba8e71d391ce2398/1.8/otp-22/Dockerfile
elixir,472,docker pull elixir,"1.8.2-otp-22-alpine, 1.8-otp-22-alpine",https://github.com/erlef/docker-elixir/blob/6dc5ffd3b4c2915096887b45ba8e71d391ce2398/1.8/otp-22-alpine/Dockerfile
elixir,472,docker pull elixir,"1.7.4, 1.7",https://github.com/erlef/docker-elixir/blob/2b7dd2845d27a6dad57bf0047b305375d6182402/1.7/Dockerfile
elixir,472,docker pull elixir,"1.7.4-slim, 1.7-slim",https://github.com/erlef/docker-elixir/blob/7c1f05ca3fd47bdc86cab3f0310068646a31dcac/1.7/slim/Dockerfile
elixir,472,docker pull elixir,"1.7.4-alpine, 1.7-alpine",https://github.com/erlef/docker-elixir/blob/2b7dd2845d27a6dad57bf0047b305375d6182402/1.7/alpine/Dockerfile
elixir,472,docker pull elixir,"1.6.6, 1.6",https://github.com/erlef/docker-elixir/blob/0936291249c7e11d4618a17a2b452045c9e6233a/1.6/Dockerfile
elixir,472,docker pull elixir,"1.6.6-slim, 1.6-slim",https://github.com/erlef/docker-elixir/blob/0936291249c7e11d4618a17a2b452045c9e6233a/1.6/slim/Dockerfile
elixir,472,docker pull elixir,"1.6.6-alpine, 1.6-alpine",https://github.com/erlef/docker-elixir/blob/0936291249c7e11d4618a17a2b452045c9e6233a/1.6/alpine/Dockerfile
elixir,472,docker pull elixir,"1.6.6-otp-21, 1.6-otp-21",https://github.com/erlef/docker-elixir/blob/b57a72d04ddd1f1b4e2e3f5b70e44e37def4db31/1.6/otp-21/Dockerfile
elixir,472,docker pull elixir,"1.6.6-otp-21-alpine, 1.6-otp-21-alpine",https://github.com/erlef/docker-elixir/blob/373b3a8017bd774b7d193818a326de0fde7f6733/1.6/otp-21-alpine/Dockerfile
rust,479,docker pull rust,"1-buster, 1.53-buster, 1.53.0-buster, buster, 1, 1.53, 1.53.0, latest",https://github.com/rust-lang-nursery/docker-rust/blob/e9fa22548981365ced90bc22d9173e2cf6b96890/1.53.0/buster/Dockerfile
rust,479,docker pull rust,"1-slim-buster, 1.53-slim-buster, 1.53.0-slim-buster, slim-buster, 1-slim, 1.53-slim, 1.53.0-slim, slim",https://github.com/rust-lang-nursery/docker-rust/blob/e9fa22548981365ced90bc22d9173e2cf6b96890/1.53.0/buster/slim/Dockerfile
rust,479,docker pull rust,"1-bullseye, 1.53-bullseye, 1.53.0-bullseye, bullseye",https://github.com/rust-lang-nursery/docker-rust/blob/e9fa22548981365ced90bc22d9173e2cf6b96890/1.53.0/bullseye/Dockerfile
rust,479,docker pull rust,"1-slim-bullseye, 1.53-slim-bullseye, 1.53.0-slim-bullseye, slim-bullseye",https://github.com/rust-lang-nursery/docker-rust/blob/e9fa22548981365ced90bc22d9173e2cf6b96890/1.53.0/bullseye/slim/Dockerfile
rust,479,docker pull rust,"1-alpine3.12, 1.53-alpine3.12, 1.53.0-alpine3.12, alpine3.12",https://github.com/rust-lang-nursery/docker-rust/blob/e9fa22548981365ced90bc22d9173e2cf6b96890/1.53.0/alpine3.12/Dockerfile
rust,479,docker pull rust,"1-alpine3.13, 1.53-alpine3.13, 1.53.0-alpine3.13, alpine3.13, 1-alpine, 1.53-alpine, 1.53.0-alpine, alpine",https://github.com/rust-lang-nursery/docker-rust/blob/e9fa22548981365ced90bc22d9173e2cf6b96890/1.53.0/alpine3.13/Dockerfile
jetty,364,docker pull jetty,11.0.5-jre11-slim,https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/11.0-jre11-slim/Dockerfile
jetty,364,docker pull jetty,11.0.5-jre11,https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/11.0-jre11/Dockerfile
jetty,364,docker pull jetty,11.0.5-jdk16-slim,https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/11.0-jdk16-slim/Dockerfile
jetty,364,docker pull jetty,"11.0.5, 11.0.5-jdk16",https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/11.0-jdk16/Dockerfile
jetty,364,docker pull jetty,11.0.5-jdk11-slim,https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/11.0-jdk11-slim/Dockerfile
jetty,364,docker pull jetty,11.0.5-jdk11,https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/11.0-jdk11/Dockerfile
jetty,364,docker pull jetty,10.0.5-jre11-slim,https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/10.0-jre11-slim/Dockerfile
jetty,364,docker pull jetty,10.0.5-jre11,https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/10.0-jre11/Dockerfile
jetty,364,docker pull jetty,10.0.5-jdk16-slim,https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/10.0-jdk16-slim/Dockerfile
jetty,364,docker pull jetty,"10.0.5, 10.0.5-jdk16",https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/10.0-jdk16/Dockerfile
jetty,364,docker pull jetty,10.0.5-jdk11-slim,https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/10.0-jdk11-slim/Dockerfile
jetty,364,docker pull jetty,10.0.5-jdk11,https://github.com/eclipse/jetty.docker/blob/729c020b15ed50fd9a8e47aee04ecddbcd6e7b6e/10.0-jdk11/Dockerfile
jetty,364,docker pull jetty,"9.4.42-jre11-slim, 9.4-jre11-slim, 9-jre11-slim",https://github.com/eclipse/jetty.docker/blob/c3f894018ed14515bb473355a23a06441ba3890b/9.4-jre11-slim/Dockerfile
jetty,364,docker pull jetty,"9.4.42-jre11, 9.4-jre11, 9-jre11",https://github.com/eclipse/jetty.docker/blob/c3f894018ed14515bb473355a23a06441ba3890b/9.4-jre11/Dockerfile
jetty,364,docker pull jetty,"9.4.42-jre8-slim, 9.4-jre8-slim, 9-jre8-slim",https://github.com/eclipse/jetty.docker/blob/c3f894018ed14515bb473355a23a06441ba3890b/9.4-jre8-slim/Dockerfile
jetty,364,docker pull jetty,"9.4.42-jre8, 9.4-jre8, 9-jre8",https://github.com/eclipse/jetty.docker/blob/c3f894018ed14515bb473355a23a06441ba3890b/9.4-jre8/Dockerfile
jetty,364,docker pull jetty,"9.4.42-jdk16-slim, 9.4-jdk16-slim, 9-jdk16-slim",https://github.com/eclipse/jetty.docker/blob/c3f894018ed14515bb473355a23a06441ba3890b/9.4-jdk16-slim/Dockerfile
jetty,364,docker pull jetty,"9.4.42, 9.4, 9, 9.4.42-jdk16, 9.4-jdk16, 9-jdk16, latest, jdk16",https://github.com/eclipse/jetty.docker/blob/c3f894018ed14515bb473355a23a06441ba3890b/9.4-jdk16/Dockerfile
jetty,364,docker pull jetty,"9.4.42-jdk11-slim, 9.4-jdk11-slim, 9-jdk11-slim",https://github.com/eclipse/jetty.docker/blob/c3f894018ed14515bb473355a23a06441ba3890b/9.4-jdk11-slim/Dockerfile
jetty,364,docker pull jetty,"9.4.42-jdk11, 9.4-jdk11, 9-jdk11",https://github.com/eclipse/jetty.docker/blob/c3f894018ed14515bb473355a23a06441ba3890b/9.4-jdk11/Dockerfile
jetty,364,docker pull jetty,"9.4.42-jdk8-slim, 9.4-jdk8-slim, 9-jdk8-slim",https://github.com/eclipse/jetty.docker/blob/c3f894018ed14515bb473355a23a06441ba3890b/9.4-jdk8-slim/Dockerfile
jetty,364,docker pull jetty,"9.4.42-jdk8, 9.4-jdk8, 9-jdk8",https://github.com/eclipse/jetty.docker/blob/c3f894018ed14515bb473355a23a06441ba3890b/9.4-jdk8/Dockerfile
jetty,364,docker pull jetty,"9.3.29-jre8, 9.3-jre8",https://github.com/eclipse/jetty.docker/blob/c47212fa6db5547a5090fa409c4ee3913bcc18ce/9.3-jre8/Dockerfile
jetty,364,docker pull jetty,"9.2.30-jre8, 9.2-jre8",https://github.com/eclipse/jetty.docker/blob/481a3bcb16a8bf0ee11a4b67a4710050e5403064/9.2-jre8/Dockerfile
pypy,278,docker pull pypy,"3.7-7.3.5-buster, 3.7-7.3-buster, 3.7-7-buster, 3.7-buster, 3-7.3.5-buster, 3-7.3-buster, 3-7-buster, 3-buster, buster",https://github.com/docker-library/pypy/blob/ad122d7739f0d5e422be892847f10f809a14bf95/3.7/buster/Dockerfile
pypy,278,docker pull pypy,"3.7-7.3.5-slim, 3.7-7.3-slim, 3.7-7-slim, 3.7-slim, 3-7.3.5-slim, 3-7.3-slim, 3-7-slim, 3-slim, slim, 3.7-7.3.5-slim-buster, 3.7-7.3-slim-buster, 3.7-7-slim-buster, 3.7-slim-buster, 3-7.3.5-slim-buster, 3-7.3-slim-buster, 3-7-slim-buster, 3-slim-buster, slim-buster",https://github.com/docker-library/pypy/blob/ad122d7739f0d5e422be892847f10f809a14bf95/3.7/slim-buster/Dockerfile
pypy,278,docker pull pypy,"3.7-7.3.5-windowsservercore-1809, 3.7-7.3-windowsservercore-1809, 3.7-7-windowsservercore-1809, 3.7-windowsservercore-1809, 3-7.3.5-windowsservercore-1809, 3-7.3-windowsservercore-1809, 3-7-windowsservercore-1809, 3-windowsservercore-1809, windowsservercore-1809",https://github.com/docker-library/pypy/blob/ad122d7739f0d5e422be892847f10f809a14bf95/3.7/windows/windowsservercore-1809/Dockerfile
pypy,278,docker pull pypy,"2.7-7.3.5-buster, 2.7-7.3-buster, 2.7-7-buster, 2.7-buster, 2-7.3.5-buster, 2-7.3-buster, 2-7-buster, 2-buster",https://github.com/docker-library/pypy/blob/21958c24c2a1357eb2464331598705649f2f7896/2.7/buster/Dockerfile
pypy,278,docker pull pypy,"2.7-7.3.5-slim, 2.7-7.3-slim, 2.7-7-slim, 2.7-slim, 2-7.3.5-slim, 2-7.3-slim, 2-7-slim, 2-slim, 2.7-7.3.5-slim-buster, 2.7-7.3-slim-buster, 2.7-7-slim-buster, 2.7-slim-buster, 2-7.3.5-slim-buster, 2-7.3-slim-buster, 2-7-slim-buster, 2-slim-buster",https://github.com/docker-library/pypy/blob/21958c24c2a1357eb2464331598705649f2f7896/2.7/slim-buster/Dockerfile
pypy,278,docker pull pypy,"2.7-7.3.5-windowsservercore-1809, 2.7-7.3-windowsservercore-1809, 2.7-7-windowsservercore-1809, 2.7-windowsservercore-1809, 2-7.3.5-windowsservercore-1809, 2-7.3-windowsservercore-1809, 2-7-windowsservercore-1809, 2-windowsservercore-1809",https://github.com/docker-library/pypy/blob/21958c24c2a1357eb2464331598705649f2f7896/2.7/windows/windowsservercore-1809/Dockerfile
erlang,308,docker pull erlang,"24.0.2.0, 24.0.2, 24.0, 24, latest",https://github.com/erlang/docker-erlang-otp/blob/563db88eea30a7ae5bc5aea6643b6b186a555c35/24/Dockerfile
erlang,308,docker pull erlang,"24.0.2.0-slim, 24.0.2-slim, 24.0-slim, 24-slim, slim",https://github.com/erlang/docker-erlang-otp/blob/563db88eea30a7ae5bc5aea6643b6b186a555c35/24/slim/Dockerfile
erlang,308,docker pull erlang,"24.0.2.0-alpine, 24.0.2-alpine, 24.0-alpine, 24-alpine, alpine",https://github.com/erlang/docker-erlang-otp/blob/563db88eea30a7ae5bc5aea6643b6b186a555c35/24/alpine/Dockerfile
erlang,308,docker pull erlang,"23.3.4.3, 23.3.4, 23.3, 23",https://github.com/erlang/docker-erlang-otp/blob/aa423fb73fe72170fc5d9112ff90a167c696bed3/23/Dockerfile
erlang,308,docker pull erlang,"23.3.4.3-slim, 23.3.4-slim, 23.3-slim, 23-slim",https://github.com/erlang/docker-erlang-otp/blob/aa423fb73fe72170fc5d9112ff90a167c696bed3/23/slim/Dockerfile
erlang,308,docker pull erlang,"23.3.4.3-alpine, 23.3.4-alpine, 23.3-alpine, 23-alpine",https://github.com/erlang/docker-erlang-otp/blob/aa423fb73fe72170fc5d9112ff90a167c696bed3/23/alpine/Dockerfile
erlang,308,docker pull erlang,"22.3.4.20, 22.3.4, 22.3, 22",https://github.com/erlang/docker-erlang-otp/blob/563db88eea30a7ae5bc5aea6643b6b186a555c35/22/Dockerfile
erlang,308,docker pull erlang,"22.3.4.20-slim, 22.3.4-slim, 22.3-slim, 22-slim",https://github.com/erlang/docker-erlang-otp/blob/563db88eea30a7ae5bc5aea6643b6b186a555c35/22/slim/Dockerfile
erlang,308,docker pull erlang,"22.3.4.20-alpine, 22.3.4-alpine, 22.3-alpine, 22-alpine",https://github.com/erlang/docker-erlang-otp/blob/563db88eea30a7ae5bc5aea6643b6b186a555c35/22/alpine/Dockerfile
erlang,308,docker pull erlang,"21.3.8.24, 21.3.8, 21.3, 21",https://github.com/erlang/docker-erlang-otp/blob/563db88eea30a7ae5bc5aea6643b6b186a555c35/21/Dockerfile
erlang,308,docker pull erlang,"21.3.8.24-slim, 21.3.8-slim, 21.3-slim, 21-slim",https://github.com/erlang/docker-erlang-otp/blob/563db88eea30a7ae5bc5aea6643b6b186a555c35/21/slim/Dockerfile
erlang,308,docker pull erlang,"21.3.8.24-alpine, 21.3.8-alpine, 21.3-alpine, 21-alpine",https://github.com/erlang/docker-erlang-otp/blob/563db88eea30a7ae5bc5aea6643b6b186a555c35/21/alpine/Dockerfile
erlang,308,docker pull erlang,"20.3.8.26, 20.3.8, 20.3, 20",https://github.com/erlang/docker-erlang-otp/blob/abfd637ea53fff8814eee01f865a88d8b4c21c57/20/Dockerfile
erlang,308,docker pull erlang,"20.3.8.26-slim, 20.3.8-slim, 20.3-slim, 20-slim",https://github.com/erlang/docker-erlang-otp/blob/84d8c156c9b582708c69107131834dc7fc61c0c4/20/slim/Dockerfile
erlang,308,docker pull erlang,"20.3.8.26-alpine, 20.3.8-alpine, 20.3-alpine, 20-alpine",https://github.com/erlang/docker-erlang-otp/blob/abfd637ea53fff8814eee01f865a88d8b4c21c57/20/alpine/Dockerfile
erlang,308,docker pull erlang,"19.3.6.13, 19.3.6, 19.3, 19",https://github.com/erlang/docker-erlang-otp/blob/abfd637ea53fff8814eee01f865a88d8b4c21c57/19/Dockerfile
erlang,308,docker pull erlang,"19.3.6.13-slim, 19.3.6-slim, 19.3-slim, 19-slim",https://github.com/erlang/docker-erlang-otp/blob/84d8c156c9b582708c69107131834dc7fc61c0c4/19/slim/Dockerfile
erlang,308,docker pull erlang,"18.3.4.11, 18.3.4, 18.3, 18",https://github.com/erlang/docker-erlang-otp/blob/e91894d9d9c3651382834b77978a05fa057338fb/18/Dockerfile
erlang,308,docker pull erlang,"18.3.4.11-slim, 18.3.4-slim, 18.3-slim, 18-slim",https://github.com/erlang/docker-erlang-otp/blob/e91894d9d9c3651382834b77978a05fa057338fb/18/slim/Dockerfile
znc,87,docker pull znc,"1.8.2, 1.8, latest",https://github.com/znc/znc-docker/blob/443da08b1500a0815bc392da027cf2291017a223/full/Dockerfile
znc,87,docker pull znc,"1.8.2-slim, 1.8-slim, slim",https://github.com/znc/znc-docker/blob/443da08b1500a0815bc392da027cf2291017a223/slim/Dockerfile
redmine,987,docker pull redmine,"4.2.1, 4.2, 4, latest",https://github.com/docker-library/redmine/blob/7736d321ea194e82731f0fa79b8a91f053e36aa2/4.2/Dockerfile
redmine,987,docker pull redmine,"4.2.1-passenger, 4.2-passenger, 4-passenger, passenger",https://github.com/docker-library/redmine/blob/95a653cf645264889ba03008751fb36a9824ea13/4.2/passenger/Dockerfile
redmine,987,docker pull redmine,"4.2.1-alpine, 4.2-alpine, 4-alpine, alpine",https://github.com/docker-library/redmine/blob/02809f9dead7b26e490f84107c7a2170f11fd2b9/4.2/alpine/Dockerfile
redmine,987,docker pull redmine,"4.1.3, 4.1",https://github.com/docker-library/redmine/blob/7736d321ea194e82731f0fa79b8a91f053e36aa2/4.1/Dockerfile
redmine,987,docker pull redmine,"4.1.3-passenger, 4.1-passenger",https://github.com/docker-library/redmine/blob/95a653cf645264889ba03008751fb36a9824ea13/4.1/passenger/Dockerfile
redmine,987,docker pull redmine,"4.1.3-alpine, 4.1-alpine",https://github.com/docker-library/redmine/blob/02809f9dead7b26e490f84107c7a2170f11fd2b9/4.1/alpine/Dockerfile
redmine,987,docker pull redmine,"4.0.9, 4.0",https://github.com/docker-library/redmine/blob/02809f9dead7b26e490f84107c7a2170f11fd2b9/4.0/Dockerfile
redmine,987,docker pull redmine,"4.0.9-passenger, 4.0-passenger",https://github.com/docker-library/redmine/blob/95a653cf645264889ba03008751fb36a9824ea13/4.0/passenger/Dockerfile
redmine,987,docker pull redmine,"4.0.9-alpine, 4.0-alpine",https://github.com/docker-library/redmine/blob/02809f9dead7b26e490f84107c7a2170f11fd2b9/4.0/alpine/Dockerfile
oraclelinux,771,docker pull oraclelinux,"8.4, 8",https://github.com/oracle/container-images/blob/fda038ed6d3eca41cac6e6f9950924408b3d7c7d/8/Dockerfile
oraclelinux,771,docker pull oraclelinux,8-slim,https://github.com/oracle/container-images/blob/fda038ed6d3eca41cac6e6f9950924408b3d7c7d/8-slim/Dockerfile
oraclelinux,771,docker pull oraclelinux,"7.9, 7",https://github.com/oracle/container-images/blob/fda038ed6d3eca41cac6e6f9950924408b3d7c7d/7/Dockerfile
oraclelinux,771,docker pull oraclelinux,7-slim,https://github.com/oracle/container-images/blob/fda038ed6d3eca41cac6e6f9950924408b3d7c7d/7-slim/Dockerfile
